           flux         loglam           ivar
              E              E              E
                                             
   6.248419E+00   3.862100E+00   8.636109E-01
   7.184389E+00   3.862200E+00   1.631231E+00
   6.978718E+00   3.862300E+00   3.187054E+00
   8.140198E+00   3.862400E+00   3.164392E+00
   1.005560E+01   3.862500E+00   1.985800E+00
   8.503874E+00   3.862600E+00   2.011444E+00
   6.824030E+00   3.862700E+00   3.046402E+00
   7.426273E+00   3.862800E+00   3.518445E+00
   8.412386E+00   3.862900E+00   3.385838E+00
   8.371368E+00   3.863000E+00   3.936735E+00
   8.701131E+00   3.863100E+00   3.958431E+00
   8.776583E+00   3.863200E+00   3.381998E+00
   8.421371E+00   3.863300E+00   3.427064E+00
   7.510805E+00   3.863400E+00   4.371430E+00
   7.510669E+00   3.863500E+00   4.507327E+00
   8.490104E+00   3.863600E+00   3.215792E+00
   8.042736E+00   3.863700E+00   2.342069E+00
   7.819061E+00   3.863800E+00   2.895450E+00
   7.730510E+00   3.863900E+00   3.738009E+00
   7.423068E+00   3.864000E+00   3.597502E+00
   7.909658E+00   3.864100E+00   3.745061E+00
   8.207229E+00   3.864200E+00   3.909053E+00
   1.215697E+01   3.864300E+00   1.951870E+00
   1.051033E+01   3.864400E+00   8.222702E-01
   7.510110E+00   3.864500E+00   1.188807E+00
   7.583601E+00   3.864600E+00   2.422660E+00
   7.794961E+00   3.864700E+00   3.406991E+00
   8.095149E+00   3.864800E+00   3.973278E+00
   7.708127E+00   3.864900E+00   4.318908E+00
   8.193546E+00   3.865000E+00   3.727604E+00
   1.009562E+01   3.865100E+00   2.286493E+00
   7.824189E+00   3.865200E+00   1.746151E+00
   8.539827E+00   3.865300E+00   2.155475E+00
   7.047855E+00   3.865400E+00   3.453479E+00
   7.686839E+00   3.865500E+00   4.141307E+00
   7.526103E+00   3.865600E+00   4.517841E+00
   9.283800E+00   3.865700E+00   2.899371E+00
   1.170410E+01   3.865800E+00   1.128965E+00
   6.054070E+00   3.865900E+00   1.057601E+00
   6.695369E+00   3.866000E+00   1.537899E+00
   7.917668E+00   3.866100E+00   2.837478E+00
   8.088168E+00   3.866200E+00   3.166583E+00
   7.778432E+00   3.866300E+00   3.579466E+00
   7.266543E+00   3.866400E+00   4.327049E+00
   8.160265E+00   3.866500E+00   4.227860E+00
   8.119275E+00   3.866600E+00   4.234724E+00
   7.834624E+00   3.866700E+00   4.348876E+00
   8.166477E+00   3.866800E+00   3.184145E+00
   1.051233E+01   3.866900E+00   1.833906E+00
   8.667807E+00   3.867000E+00   1.961141E+00
   8.141050E+00   3.867100E+00   3.532173E+00
   7.857881E+00   3.867200E+00   4.342665E+00
   8.085061E+00   3.867300E+00   4.261274E+00
   8.489501E+00   3.867400E+00   3.247744E+00
   9.492491E+00   3.867500E+00   1.697427E+00
   5.437099E+00   3.867600E+00   1.118439E+00
   7.287899E+00   3.867700E+00   1.271351E+00
   7.666365E+00   3.867800E+00   2.670780E+00
   7.384369E+00   3.867900E+00   3.648471E+00
   8.372298E+00   3.868000E+00   3.928616E+00
   7.080532E+00   3.868100E+00   4.588853E+00
   8.244963E+00   3.868200E+00   4.513907E+00
   7.027749E+00   3.868300E+00   4.775710E+00
   7.023661E+00   3.868400E+00   4.712636E+00
   7.787494E+00   3.868500E+00   4.751352E+00
   7.510781E+00   3.868600E+00   4.966683E+00
   7.625443E+00   3.868700E+00   4.588544E+00
   8.426465E+00   3.868800E+00   3.103529E+00
   8.908808E+00   3.868900E+00   2.531083E+00
   8.025623E+00   3.869000E+00   2.741626E+00
   7.892805E+00   3.869100E+00   3.855106E+00
   7.177873E+00   3.869200E+00   4.284018E+00
   8.653639E+00   3.869300E+00   3.183079E+00
   1.005062E+01   3.869400E+00   1.784599E+00
   1.017819E+01   3.869500E+00   1.586923E+00
   8.033033E+00   3.869600E+00   2.304893E+00
   7.393651E+00   3.869700E+00   3.840638E+00
   7.536023E+00   3.869800E+00   4.583848E+00
   7.984432E+00   3.869900E+00   4.847764E+00
   8.094774E+00   3.870000E+00   5.021591E+00
   8.369874E+00   3.870100E+00   4.655639E+00
   8.292631E+00   3.870200E+00   4.769029E+00
   7.380819E+00   3.870300E+00   4.955057E+00
   6.707633E+00   3.870400E+00   4.995137E+00
   7.617247E+00   3.870500E+00   4.826087E+00
   7.949288E+00   3.870600E+00   4.796482E+00
   8.378383E+00   3.870700E+00   4.885125E+00
   8.240150E+00   3.870800E+00   5.146392E+00
   7.602272E+00   3.870900E+00   5.302286E+00
   8.964344E+00   3.871000E+00   4.273712E+00
   9.128778E+00   3.871100E+00   3.342287E+00
   8.647421E+00   3.871200E+00   3.302581E+00
   8.348692E+00   3.871300E+00   4.253913E+00
   7.800750E+00   3.871400E+00   4.924122E+00
   9.691099E+00   3.871500E+00   3.462613E+00
   9.648225E+00   3.871600E+00   2.384035E+00
   9.048396E+00   3.871700E+00   2.688766E+00
   8.229235E+00   3.871800E+00   4.228732E+00
   7.165627E+00   3.871900E+00   5.185162E+00
   8.017399E+00   3.872000E+00   5.016293E+00
   8.324667E+00   3.872100E+00   5.004898E+00
   8.085938E+00   3.872200E+00   5.192652E+00
   8.349068E+00   3.872300E+00   5.059262E+00
   8.399833E+00   3.872400E+00   4.779016E+00
   7.963985E+00   3.872500E+00   4.295009E+00
   8.568487E+00   3.872600E+00   4.159760E+00
   7.900422E+00   3.872700E+00   4.827241E+00
   7.922836E+00   3.872800E+00   5.084008E+00
   7.874887E+00   3.872900E+00   4.679573E+00
   9.158259E+00   3.873000E+00   4.294854E+00
   8.324517E+00   3.873100E+00   4.494937E+00
   9.532022E+00   3.873200E+00   4.035174E+00
   9.070260E+00   3.873300E+00   3.954139E+00
   8.239655E+00   3.873400E+00   3.864130E+00
   8.162325E+00   3.873500E+00   3.493506E+00
   9.261209E+00   3.873600E+00   3.002877E+00
   8.437943E+00   3.873700E+00   3.146895E+00
   8.386367E+00   3.873800E+00   4.045372E+00
   8.345170E+00   3.873900E+00   4.014244E+00
   8.823392E+00   3.874000E+00   3.224375E+00
   7.612565E+00   3.874100E+00   3.100361E+00
   7.945030E+00   3.874200E+00   3.254000E+00
   7.482975E+00   3.874300E+00   3.462421E+00
   7.374666E+00   3.874400E+00   4.221896E+00
   7.953767E+00   3.874500E+00   5.019110E+00
   8.135560E+00   3.874600E+00   5.001595E+00
   7.608348E+00   3.874700E+00   4.661751E+00
   7.680480E+00   3.874800E+00   4.496420E+00
   7.915944E+00   3.874900E+00   4.822570E+00
   7.669430E+00   3.875000E+00   5.197306E+00
   7.720214E+00   3.875100E+00   5.394572E+00
   8.019459E+00   3.875200E+00   5.401559E+00
   7.713733E+00   3.875300E+00   5.277325E+00
   8.447968E+00   3.875400E+00   4.911921E+00
   8.452353E+00   3.875500E+00   4.673424E+00
   8.181509E+00   3.875600E+00   4.706322E+00
   7.450719E+00   3.875700E+00   4.998116E+00
   7.686891E+00   3.875800E+00   5.282278E+00
   8.259828E+00   3.875900E+00   5.462549E+00
   7.611960E+00   3.876000E+00   5.357334E+00
   8.296374E+00   3.876100E+00   4.919642E+00
   7.039703E+00   3.876200E+00   4.794398E+00
   8.601089E+00   3.876300E+00   4.568961E+00
   8.287623E+00   3.876400E+00   3.364832E+00
   9.051928E+00   3.876500E+00   1.786872E+00
   7.195602E+00   3.876600E+00   1.553801E+00
   7.306438E+00   3.876700E+00   1.977981E+00
   7.987611E+00   3.876800E+00   3.194097E+00
   6.470607E+00   3.876900E+00   3.509008E+00
   7.354959E+00   3.877000E+00   3.224396E+00
   7.113294E+00   3.877100E+00   3.564467E+00
   7.624074E+00   3.877200E+00   4.497136E+00
   8.031406E+00   3.877300E+00   4.866178E+00
   7.430376E+00   3.877400E+00   5.025785E+00
   7.430325E+00   3.877500E+00   4.885679E+00
   7.549817E+00   3.877600E+00   4.728765E+00
   7.796585E+00   3.877700E+00   5.166288E+00
   7.014337E+00   3.877800E+00   5.493653E+00
   7.855117E+00   3.877900E+00   4.945066E+00
   7.615007E+00   3.878000E+00   5.079207E+00
   6.864280E+00   3.878100E+00   5.462076E+00
   7.868134E+00   3.878200E+00   5.181498E+00
   7.657374E+00   3.878300E+00   5.140256E+00
   7.777491E+00   3.878400E+00   4.648510E+00
   8.789006E+00   3.878500E+00   3.772286E+00
   8.537898E+00   3.878600E+00   3.779461E+00
   8.171206E+00   3.878700E+00   4.355775E+00
   8.013179E+00   3.878800E+00   4.803897E+00
   7.441511E+00   3.878900E+00   5.234682E+00
   7.709100E+00   3.879000E+00   5.130649E+00
   6.756819E+00   3.879100E+00   4.611086E+00
   8.947858E+00   3.879200E+00   3.201974E+00
   8.937166E+00   3.879300E+00   2.011244E+00
   9.979851E+00   3.879400E+00   2.100151E+00
   7.383205E+00   3.879500E+00   3.476337E+00
   7.700525E+00   3.879600E+00   4.681954E+00
   7.613127E+00   3.879700E+00   4.700109E+00
   7.141504E+00   3.879800E+00   4.718162E+00
   7.472960E+00   3.879900E+00   4.920504E+00
   8.214831E+00   3.880000E+00   4.729229E+00
   8.669174E+00   3.880100E+00   3.765454E+00
   8.294613E+00   3.880200E+00   3.318431E+00
   7.245520E+00   3.880300E+00   3.604352E+00
   7.774782E+00   3.880400E+00   4.248480E+00
   7.246458E+00   3.880500E+00   4.653900E+00
   8.749656E+00   3.880600E+00   3.503805E+00
   8.885027E+00   3.880700E+00   2.219741E+00
   9.143373E+00   3.880800E+00   1.139130E+00
   8.131658E+00   3.880900E+00   7.934005E-01
   4.888180E+00   3.881000E+00   7.575766E-01
   7.972864E+00   3.881100E+00   7.334530E-01
   8.049616E+00   3.881200E+00   7.120684E-01
   7.463343E+00   3.881300E+00   6.929817E-01
   7.375528E+00   3.881400E+00   8.022281E-01
   7.951551E+00   3.881500E+00   1.059720E+00
   6.419997E+00   3.881600E+00   1.435304E+00
   7.882473E+00   3.881700E+00   1.721118E+00
   7.937212E+00   3.881800E+00   2.151686E+00
   6.386477E+00   3.881900E+00   2.645561E+00
   6.809791E+00   3.882000E+00   2.970160E+00
   7.433270E+00   3.882100E+00   2.986392E+00
   6.527659E+00   3.882200E+00   2.567406E+00
   7.528019E+00   3.882300E+00   2.008385E+00
   7.237854E+00   3.882400E+00   1.742251E+00
   8.637976E+00   3.882500E+00   1.249970E+00
   7.854150E+00   3.882600E+00   1.113235E+00
   8.041162E+00   3.882700E+00   1.306059E+00
   7.367236E+00   3.882800E+00   1.821703E+00
   7.184881E+00   3.882900E+00   2.329449E+00
   8.311687E+00   3.883000E+00   2.244948E+00
   8.184564E+00   3.883100E+00   2.453092E+00
   8.058654E+00   3.883200E+00   2.295194E+00
   7.192365E+00   3.883300E+00   2.423130E+00
   7.984330E+00   3.883400E+00   2.841365E+00
   6.701651E+00   3.883500E+00   2.974966E+00
   7.276393E+00   3.883600E+00   3.239433E+00
   7.563969E+00   3.883700E+00   3.177196E+00
   8.058063E+00   3.883800E+00   2.719452E+00
   7.994602E+00   3.883900E+00   3.129733E+00
   7.460113E+00   3.884000E+00   3.284787E+00
   6.798878E+00   3.884100E+00   3.431444E+00
   7.830049E+00   3.884200E+00   3.921782E+00
   7.619620E+00   3.884300E+00   3.652947E+00
   7.561539E+00   3.884400E+00   2.994025E+00
   8.215251E+00   3.884500E+00   2.752558E+00
   7.581168E+00   3.884600E+00   3.188467E+00
   7.372318E+00   3.884700E+00   3.938522E+00
   7.482337E+00   3.884800E+00   4.609086E+00
   7.451857E+00   3.884900E+00   4.525549E+00
   8.415074E+00   3.885000E+00   4.204452E+00
   7.437626E+00   3.885100E+00   4.587435E+00
   7.464735E+00   3.885200E+00   4.654155E+00
   7.698132E+00   3.885300E+00   4.625070E+00
   6.994318E+00   3.885400E+00   4.920542E+00
   7.309118E+00   3.885500E+00   4.628088E+00
   7.548716E+00   3.885600E+00   4.215703E+00
   7.592083E+00   3.885700E+00   3.982773E+00
   7.048731E+00   3.885800E+00   4.256117E+00
   7.601960E+00   3.885900E+00   4.424347E+00
   7.942140E+00   3.886000E+00   4.397428E+00
   7.676842E+00   3.886100E+00   4.245270E+00
   6.972634E+00   3.886200E+00   4.458863E+00
   7.268861E+00   3.886300E+00   4.722584E+00
   7.715773E+00   3.886400E+00   4.599720E+00
   7.762935E+00   3.886500E+00   4.152758E+00
   8.515741E+00   3.886600E+00   3.640325E+00
   7.496676E+00   3.886700E+00   3.769922E+00
   6.947791E+00   3.886800E+00   4.411837E+00
   6.818347E+00   3.886900E+00   4.634389E+00
   6.723152E+00   3.887000E+00   4.566979E+00
   8.608423E+00   3.887100E+00   4.182102E+00
   7.679244E+00   3.887200E+00   2.410064E+00
   8.412200E+00   3.887300E+00   1.249578E+00
   7.552381E+00   3.887400E+00   9.831622E-01
   1.081497E+01   3.887500E+00   9.493151E-01
   8.419846E+00   3.887600E+00   9.868016E-01
   8.228422E+00   3.887700E+00   1.372779E+00
   7.594989E+00   3.887800E+00   2.480320E+00
   6.929762E+00   3.887900E+00   2.774427E+00
   7.082012E+00   3.888000E+00   2.114860E+00
   7.307743E+00   3.888100E+00   2.272060E+00
   6.706601E+00   3.888200E+00   3.093495E+00
   6.088879E+00   3.888300E+00   3.667912E+00
   6.614272E+00   3.888400E+00   3.761419E+00
   6.790976E+00   3.888500E+00   3.817039E+00
   7.554319E+00   3.888600E+00   3.803382E+00
   6.544991E+00   3.888700E+00   3.754547E+00
   7.762038E+00   3.888800E+00   3.554058E+00
   6.854579E+00   3.888900E+00   3.995852E+00
   7.104846E+00   3.889000E+00   4.575772E+00
   6.458606E+00   3.889100E+00   4.964875E+00
   5.778655E+00   3.889200E+00   4.356920E+00
   7.662605E+00   3.889300E+00   2.469640E+00
   8.475204E+00   3.889400E+00   8.056400E-01
   6.919942E+00   3.889500E+00   3.283310E-01
   6.149974E+00   3.889600E+00   5.820520E-01
   6.636130E+00   3.889700E+00   1.104887E+00
   6.684002E+00   3.889800E+00   2.968830E+00
   7.837856E+00   3.889900E+00   2.590388E+00
   4.908698E+00   3.890000E+00   1.780361E+00
   6.755613E+00   3.890100E+00   2.188370E+00
   5.471204E+00   3.890200E+00   4.290490E+00
   7.462955E+00   3.890300E+00   4.477358E+00
   7.453896E+00   3.890400E+00   4.431315E+00
   7.676824E+00   3.890500E+00   4.616511E+00
   6.191339E+00   3.890600E+00   3.983542E+00
   6.955132E+00   3.890700E+00   2.757570E+00
   7.015703E+00   3.890800E+00   2.498253E+00
   7.534817E+00   3.890900E+00   2.604569E+00
   6.052631E+00   3.891000E+00   2.760150E+00
   8.427128E+00   3.891100E+00   2.635864E+00
   6.822555E+00   3.891200E+00   2.525895E+00
   7.430835E+00   3.891300E+00   3.263976E+00
   7.069378E+00   3.891400E+00   4.297342E+00
   7.102446E+00   3.891500E+00   4.393483E+00
   7.100273E+00   3.891600E+00   3.932797E+00
   6.910066E+00   3.891700E+00   3.303203E+00
   1.163226E+01   3.891800E+00   1.622137E+00
   6.775037E+00   3.891900E+00   9.056194E-01
   6.601018E+00   3.892000E+00   1.229301E+00
   7.029231E+00   3.892100E+00   2.784885E+00
   6.699767E+00   3.892200E+00   4.674298E+00
   6.927136E+00   3.892300E+00   4.543996E+00
   7.728801E+00   3.892400E+00   4.404071E+00
   7.191971E+00   3.892500E+00   4.296260E+00
   7.756180E+00   3.892600E+00   2.424219E+00
   7.881453E+00   3.892700E+00   1.585562E+00
   6.805387E+00   3.892800E+00   2.003777E+00
   7.900934E+00   3.892900E+00   2.967177E+00
   7.630266E+00   3.893000E+00   3.595692E+00
   7.038391E+00   3.893100E+00   3.596839E+00
   6.956093E+00   3.893200E+00   2.709847E+00
   9.607127E+00   3.893300E+00   1.428926E+00
   6.516549E+00   3.893400E+00   6.384123E-01
   7.509751E+00   3.893500E+00   7.104623E-01
   8.386722E+00   3.893600E+00   1.976812E+00
   6.585457E+00   3.893700E+00   3.469314E+00
   7.235356E+00   3.893800E+00   3.594736E+00
   7.685030E+00   3.893900E+00   3.635605E+00
   7.580227E+00   3.894000E+00   4.146688E+00
   6.212533E+00   3.894100E+00   4.611463E+00
   7.590947E+00   3.894200E+00   4.294742E+00
   7.070881E+00   3.894300E+00   3.893980E+00
   6.751429E+00   3.894400E+00   2.504838E+00
   7.362688E+00   3.894500E+00   1.516449E+00
   5.301088E+00   3.894600E+00   1.720564E+00
   7.191628E+00   3.894700E+00   2.945101E+00
   6.697820E+00   3.894800E+00   3.548946E+00
   6.600078E+00   3.894900E+00   2.990717E+00
   7.006898E+00   3.895000E+00   2.397717E+00
   7.840213E+00   3.895100E+00   1.268458E+00
   5.938765E+00   3.895200E+00   6.633891E-01
   7.028165E+00   3.895300E+00   8.177003E-01
   9.534346E+00   3.895400E+00   1.548718E+00
   6.348301E+00   3.895500E+00   1.432104E+00
   5.552835E+00   3.895600E+00   1.093980E+00
   6.845150E+00   3.895700E+00   1.786448E+00
   7.575350E+00   3.895800E+00   2.909055E+00
   7.125605E+00   3.895900E+00   2.859570E+00
   7.760962E+00   3.896000E+00   1.997166E+00
   8.858064E+00   3.896100E+00   1.479315E+00
   6.186832E+00   3.896200E+00   1.596086E+00
   7.485742E+00   3.896300E+00   2.342573E+00
   7.642106E+00   3.896400E+00   3.139832E+00
   7.360430E+00   3.896500E+00   2.769980E+00
   6.875269E+00   3.896600E+00   2.008410E+00
   8.470386E+00   3.896700E+00   1.405563E+00
   7.041900E+00   3.896800E+00   2.029617E+00
   6.578291E+00   3.896900E+00   3.011069E+00
   6.098852E+00   3.897000E+00   3.127666E+00
   7.275245E+00   3.897100E+00   1.976850E+00
   5.204009E+00   3.897200E+00   1.161003E+00
   7.483143E+00   3.897300E+00   1.397197E+00
   7.760425E+00   3.897400E+00   2.738286E+00
   7.137578E+00   3.897500E+00   3.585894E+00
   7.344089E+00   3.897600E+00   3.617213E+00
   7.706013E+00   3.897700E+00   3.819754E+00
   5.838484E+00   3.897800E+00   4.151548E+00
   7.192890E+00   3.897900E+00   3.734906E+00
   7.765953E+00   3.898000E+00   3.558891E+00
   6.728458E+00   3.898100E+00   3.832846E+00
   7.751284E+00   3.898200E+00   3.696494E+00
   7.383081E+00   3.898300E+00   2.941248E+00
   7.812939E+00   3.898400E+00   1.227490E+00
   7.566008E+00   3.898500E+00   6.851280E-01
   5.114100E+00   3.898600E+00   7.365461E-01
   7.658101E+00   3.898700E+00   1.305796E+00
   8.366872E+00   3.898800E+00   1.468247E+00
   6.666836E+00   3.898900E+00   1.178477E+00
   6.097407E+00   3.899000E+00   1.349439E+00
   6.485255E+00   3.899100E+00   2.470566E+00
   7.155876E+00   3.899200E+00   3.439306E+00
   7.009883E+00   3.899300E+00   3.307179E+00
   7.336183E+00   3.899400E+00   2.078560E+00
   4.440284E+00   3.899500E+00   1.557063E+00
   6.936041E+00   3.899600E+00   1.731939E+00
   6.953402E+00   3.899700E+00   3.103126E+00
   7.791521E+00   3.899800E+00   3.871857E+00
   6.970480E+00   3.899900E+00   4.148819E+00
   6.813528E+00   3.900000E+00   3.997066E+00
   6.201726E+00   3.900100E+00   3.642191E+00
   6.285751E+00   3.900200E+00   3.488751E+00
   7.560575E+00   3.900300E+00   3.118456E+00
   6.520553E+00   3.900400E+00   2.183412E+00
   6.106232E+00   3.900500E+00   1.917281E+00
   7.074166E+00   3.900600E+00   2.754482E+00
   6.253273E+00   3.900700E+00   3.843935E+00
   7.369472E+00   3.900800E+00   3.678547E+00
   6.938849E+00   3.900900E+00   4.042892E+00
   5.924082E+00   3.901000E+00   4.409392E+00
   7.428155E+00   3.901100E+00   3.341213E+00
   8.229834E+00   3.901200E+00   1.106446E+00
   5.654734E+00   3.901300E+00   6.362956E-01
   7.797560E+00   3.901400E+00   8.988302E-01
   5.855782E+00   3.901500E+00   2.171753E+00
   6.816369E+00   3.901600E+00   3.415993E+00
   6.878187E+00   3.901700E+00   3.701545E+00
   6.443254E+00   3.901800E+00   3.290867E+00
   7.059508E+00   3.901900E+00   2.373999E+00
   7.418040E+00   3.902000E+00   1.658227E+00
   6.493598E+00   3.902100E+00   1.409781E+00
   6.754159E+00   3.902200E+00   1.836908E+00
   6.461499E+00   3.902300E+00   3.116624E+00
   6.905510E+00   3.902400E+00   3.737117E+00
   6.981018E+00   3.902500E+00   3.350818E+00
   5.337133E+00   3.902600E+00   3.447643E+00
   8.051933E+00   3.902700E+00   1.847820E+00
   7.341793E+00   3.902800E+00   6.904606E-01
   7.773082E+00   3.902900E+00   6.082233E-01
   8.083499E+00   3.903000E+00   1.089877E+00
   6.506142E+00   3.903100E+00   2.462662E+00
   7.019423E+00   3.903200E+00   3.305487E+00
   5.607465E+00   3.903300E+00   3.620656E+00
   5.992067E+00   3.903400E+00   3.417879E+00
   6.227178E+00   3.903500E+00   3.560145E+00
   7.191209E+00   3.903600E+00   3.796912E+00
   6.696548E+00   3.903700E+00   3.725907E+00
   5.824858E+00   3.903800E+00   3.468354E+00
   7.596632E+00   3.903900E+00   2.346903E+00
   7.083122E+00   3.904000E+00   1.714417E+00
   7.302214E+00   3.904100E+00   2.088575E+00
   5.991961E+00   3.904200E+00   3.338513E+00
   6.320980E+00   3.904300E+00   3.051841E+00
   7.160334E+00   3.904400E+00   2.100310E+00
   5.886202E+00   3.904500E+00   1.649254E+00
   6.648352E+00   3.904600E+00   8.614956E-01
   4.658902E+00   3.904700E+00   9.183227E-01
   6.515085E+00   3.904800E+00   1.700581E+00
   7.766772E+00   3.904900E+00   2.476632E+00
   6.520791E+00   3.905000E+00   2.935204E+00
   6.774639E+00   3.905100E+00   3.315521E+00
   6.620429E+00   3.905200E+00   3.823673E+00
   6.669078E+00   3.905300E+00   4.033732E+00
   7.463452E+00   3.905400E+00   3.848406E+00
   6.932871E+00   3.905500E+00   3.924517E+00
   6.660341E+00   3.905600E+00   4.071290E+00
   7.032209E+00   3.905700E+00   3.999472E+00
   6.562105E+00   3.905800E+00   3.793313E+00
   6.698493E+00   3.905900E+00   3.191586E+00
   5.916239E+00   3.906000E+00   2.561845E+00
   6.875623E+00   3.906100E+00   2.410429E+00
   7.159981E+00   3.906200E+00   3.260928E+00
   6.506309E+00   3.906300E+00   3.954857E+00
   7.646514E+00   3.906400E+00   3.464547E+00
   7.855373E+00   3.906500E+00   2.303841E+00
   6.028064E+00   3.906600E+00   1.568908E+00
   6.113682E+00   3.906700E+00   1.937344E+00
   7.120294E+00   3.906800E+00   3.211675E+00
   7.269668E+00   3.906900E+00   3.833250E+00
   6.284251E+00   3.907000E+00   4.181361E+00
   5.843454E+00   3.907100E+00   4.029963E+00
   5.926198E+00   3.907200E+00   3.769477E+00
   7.604762E+00   3.907300E+00   3.386771E+00
   7.288008E+00   3.907400E+00   3.599310E+00
   7.181593E+00   3.907500E+00   3.767815E+00
   7.243165E+00   3.907600E+00   3.835832E+00
   7.252673E+00   3.907700E+00   3.557423E+00
   5.828619E+00   3.907800E+00   3.390300E+00
   6.449776E+00   3.907900E+00   3.435922E+00
   6.978137E+00   3.908000E+00   3.686665E+00
   6.652251E+00   3.908100E+00   3.092091E+00
   5.938938E+00   3.908200E+00   2.741038E+00
   6.707224E+00   3.908300E+00   2.403580E+00
   6.578137E+00   3.908400E+00   3.066345E+00
   6.363834E+00   3.908500E+00   3.414166E+00
   6.788584E+00   3.908600E+00   3.178784E+00
   6.982866E+00   3.908700E+00   2.483542E+00
   7.018097E+00   3.908800E+00   2.438129E+00
   6.521881E+00   3.908900E+00   2.982871E+00
   7.206472E+00   3.909000E+00   3.474063E+00
   6.284684E+00   3.909100E+00   3.530025E+00
   6.543650E+00   3.909200E+00   3.376880E+00
   7.133943E+00   3.909300E+00   3.168057E+00
   7.176924E+00   3.909400E+00   3.311570E+00
   6.745174E+00   3.909500E+00   3.553010E+00
   7.335616E+00   3.909600E+00   3.679583E+00
   6.690491E+00   3.909700E+00   3.962359E+00
   7.073556E+00   3.909800E+00   3.653591E+00
   6.860784E+00   3.909900E+00   3.562495E+00
   6.639611E+00   3.910000E+00   3.675281E+00
   6.794188E+00   3.910100E+00   3.776765E+00
   6.394170E+00   3.910200E+00   3.751904E+00
   6.099911E+00   3.910300E+00   3.736193E+00
   6.968074E+00   3.910400E+00   3.723857E+00
   7.439524E+00   3.910500E+00   3.567636E+00
   9.122741E+00   3.910600E+00   2.973888E+00
   7.080010E+00   3.910700E+00   2.702196E+00
   7.507484E+00   3.910800E+00   2.703803E+00
   7.493840E+00   3.910900E+00   3.169544E+00
   8.113054E+00   3.911000E+00   3.177455E+00
   8.660752E+00   3.911100E+00   2.239524E+00
   7.548015E+00   3.911200E+00   2.093445E+00
   6.963890E+00   3.911300E+00   2.850820E+00
   7.145933E+00   3.911400E+00   3.071972E+00
   6.720163E+00   3.911500E+00   3.095641E+00
   6.272620E+00   3.911600E+00   3.253091E+00
   6.966257E+00   3.911700E+00   3.312290E+00
   6.594614E+00   3.911800E+00   3.357720E+00
   6.215224E+00   3.911900E+00   3.453336E+00
   7.182305E+00   3.912000E+00   3.445374E+00
   5.915880E+00   3.912100E+00   3.866087E+00
   5.960916E+00   3.912200E+00   3.745404E+00
   6.517655E+00   3.912300E+00   3.195302E+00
   6.108802E+00   3.912400E+00   2.896517E+00
   6.206546E+00   3.912500E+00   3.022138E+00
   6.829148E+00   3.912600E+00   3.301406E+00
   6.647202E+00   3.912700E+00   3.330370E+00
   6.868435E+00   3.912800E+00   3.278903E+00
   5.696306E+00   3.912900E+00   3.250307E+00
   6.879534E+00   3.913000E+00   2.765189E+00
   6.925956E+00   3.913100E+00   2.523822E+00
   6.484211E+00   3.913200E+00   2.766819E+00
   6.367712E+00   3.913300E+00   2.798039E+00
   6.346736E+00   3.913400E+00   2.704856E+00
   5.699077E+00   3.913500E+00   2.867800E+00
   5.584704E+00   3.913600E+00   2.954340E+00
   8.082406E+00   3.913700E+00   2.602401E+00
   7.642768E+00   3.913800E+00   2.565492E+00
   6.787074E+00   3.913900E+00   2.658098E+00
   5.836451E+00   3.914000E+00   2.908276E+00
   5.973760E+00   3.914100E+00   3.292377E+00
   7.180942E+00   3.914200E+00   3.201759E+00
   6.070782E+00   3.914300E+00   3.118485E+00
   6.316991E+00   3.914400E+00   3.066565E+00
   6.382021E+00   3.914500E+00   3.228894E+00
   7.099082E+00   3.914600E+00   3.403823E+00
   6.875797E+00   3.914700E+00   3.197064E+00
   6.775907E+00   3.914800E+00   3.183373E+00
   6.716437E+00   3.914900E+00   3.234934E+00
   6.756811E+00   3.915000E+00   3.280367E+00
   6.758545E+00   3.915100E+00   3.377810E+00
   7.410430E+00   3.915200E+00   3.147897E+00
   7.135369E+00   3.915300E+00   2.948755E+00
   7.201178E+00   3.915400E+00   2.774175E+00
   5.114223E+00   3.915500E+00   3.027653E+00
   5.802462E+00   3.915600E+00   3.154637E+00
   6.160638E+00   3.915700E+00   3.303595E+00
   7.385314E+00   3.915800E+00   3.449537E+00
   5.198395E+00   3.915900E+00   3.778911E+00
   6.578165E+00   3.916000E+00   3.252418E+00
   5.565240E+00   3.916100E+00   3.154264E+00
   6.169178E+00   3.916200E+00   3.139502E+00
   6.078995E+00   3.916300E+00   3.360743E+00
   5.235107E+00   3.916400E+00   3.604308E+00
   6.858343E+00   3.916500E+00   3.105008E+00
   6.047938E+00   3.916600E+00   3.010219E+00
   6.892148E+00   3.916700E+00   3.245893E+00
   5.751046E+00   3.916800E+00   3.533243E+00
   6.372449E+00   3.916900E+00   3.418164E+00
   5.359274E+00   3.917000E+00   3.426622E+00
   6.758873E+00   3.917100E+00   3.357980E+00
   5.624491E+00   3.917200E+00   3.638248E+00
   5.540955E+00   3.917300E+00   3.646899E+00
   6.450584E+00   3.917400E+00   3.376204E+00
   6.338473E+00   3.917500E+00   3.296513E+00
   6.916131E+00   3.917600E+00   3.157701E+00
   6.577291E+00   3.917700E+00   3.071631E+00
   6.033205E+00   3.917800E+00   3.018626E+00
   6.979125E+00   3.917900E+00   2.629254E+00
